user_id,similar,score,rank
3512,2556,0.852852,6
3512,27464,0.847251,7
3512,19519,0.830469,8
3512,45049,0.829012,9
3512,3174,0.828823,10
3527,68093,0.919599,1
3527,16574,0.879556,2
3527,28384,0.868386,3
3527,34226,0.860382,4
3527,26692,0.855288,5
3527,12265,0.84747,6
3527,60556,0.846534,7
3527,28875,0.845024,8
3527,46523,0.842173,9
3527,67189,0.84057,10
3541,7635,0.94999,1
3541,32031,0.907108,2
3541,63578,0.893718,3
3541,17632,0.893591,4
3541,55193,0.893213,5
3541,54716,0.885449,6
3541,51972,0.87997,7
3541,40855,0.86627,8
3541,52906,0.860528,9
3541,29985,0.855364,10
53382,49308,0.960827,1
53382,70362,0.901516,2
53382,34197,0.889002,3
53382,12296,0.85428,4
53382,26116,0.824863,5
53382,66892,0.812885,6
53382,30167,0.795198,7
53382,36060,0.78761,8
53382,65279,0.786863,9
53382,1282,0.784923,10
3595,34796,0.930238,1
3595,28508,0.930191,2
3595,26136,0.929236,3
3595,32412,0.90462,4
3595,60374,0.8927,5
3595,68046,0.874773,6
3595,33008,0.872663,7
3595,26582,0.86376,8
3595,30547,0.859876,9
3595,6616,0.850294,10
53429,24560,0.902021,1
53429,26740,0.889907,2
53429,19982,0.859477,3
53429,6971,0.853059,4
53429,6532,0.849776,5
53429,50604,0.849262,6
53429,50041,0.846911,7
53429,21522,0.845461,8
53429,33240,0.843207,9
53429,26765,0.839125,10
3600,23850,0.860958,1
3600,36306,0.839064,2
3600,27306,0.785899,3
3600,14614,0.768603,4
3600,6264,0.731388,5
3600,14222,0.728248,6
3600,18718,0.721744,7
3600,1278,0.716261,8
3600,11420,0.712529,9
3600,60971,0.697286,10
53558,27302,0.90966,1
53558,70742,0.855329,2
53558,35455,0.849182,3
53558,37225,0.847862,4
53558,33008,0.844575,5
53558,6862,0.814749,6
53558,7815,0.81367,7
53558,60002,0.811525,8
53558,67840,0.809652,9
53558,16862,0.80702,10
3710,36907,0.900643,1
3710,54152,0.889384,2
3710,69213,0.875647,3
3710,38745,0.860909,4
3710,48802,0.855079,5
3710,5461,0.8408,6
3710,56200,0.834924,7
3710,47438,0.833551,8
3710,7248,0.826873,9
3710,70369,0.825381,10
53565,69232,0.925366,1
53565,70188,0.917984,2
53565,5475,0.898002,3
53565,63458,0.894017,4
53565,45642,0.886266,5
53565,3190,0.885095,6
53565,33880,0.878095,7
53565,64423,0.872597,8
53565,24885,0.865596,9
53565,64370,0.861285,10
3849,62547,0.932504,1
3849,63024,0.915498,2
3849,68943,0.907981,3
3849,894,0.882878,4
3849,29801,0.852209,5
3849,49838,0.842633,6
3849,44706,0.838018,7
3849,47302,0.8245,8
3849,3853,0.82302,9
3849,5238,0.820864,10
3853,2477,0.886569,1
3853,13056,0.883431,2
3853,63973,0.874959,3
3853,23473,0.871797,4
3853,63024,0.869039,5
3853,60515,0.867625,6
3853,26316,0.859422,7
3853,3868,0.846921,8
3853,7315,0.826439,9
3853,3849,0.82302,10
53610,25867,0.923589,1
53610,2589,0.80212,2
53610,61875,0.796277,3
53610,29727,0.793156,4
53610,36347,0.785334,5
53610,36063,0.757049,6
53610,39904,0.746105,7
53610,35105,0.745803,8
53610,6400,0.740174,9
53610,55315,0.737345,10
3860,51045,0.950477,1
3860,16047,0.866755,2
3860,65293,0.855357,3
3860,64969,0.847099,4
3860,2429,0.833396,5
3860,46824,0.828325,6
3860,34405,0.818883,7
3860,22869,0.810403,8
3860,52870,0.809088,9
3860,16133,0.801785,10
3868,65523,0.909724,1
3868,68523,0.885732,2
3868,13056,0.876712,3
3868,20435,0.875014,4
3868,26316,0.860894,5
3868,23473,0.860776,6
3868,3853,0.846921,7
3868,23422,0.833809,8
3868,493,0.832945,9
3868,60890,0.828878,10
53667,34958,0.920583,1
53667,63873,0.914673,2
53667,30886,0.891932,3
53667,7743,0.865781,4
53667,65914,0.864117,5
53667,43797,0.854967,6
53667,4188,0.846901,7
53667,54274,0.846621,8
53667,6862,0.840451,9
53667,42437,0.826941,10
53849,33522,0.951137,1
53849,38396,0.924783,2
53849,20832,0.92121,3
53849,35461,0.903933,4
53849,2612,0.896809,5
53849,50893,0.891976,6
53849,55124,0.886386,7
53849,16389,0.879753,8
53849,62815,0.8788,9
53849,68117,0.862481,10
3976,22206,0.915828,1
3976,47933,0.861837,2
3976,14465,0.860967,3
3976,20081,0.830908,4
3976,57464,0.827348,5
3976,15437,0.820272,6
3976,16206,0.803165,7
3976,38396,0.799705,8
3976,43017,0.785232,9
3976,43449,0.780174,10
53859,12221,0.905981,1
53859,53059,0.905049,2
53859,55737,0.900051,3
53859,16031,0.869779,4
53859,38111,0.863842,5
53859,7743,0.86351,6
53859,25248,0.857346,7
53859,19909,0.851623,8
53859,10125,0.834982,9
53859,19164,0.832009,10
4002,38281,0.923067,1
4002,60182,0.890837,2
4002,52961,0.8834,3
4002,39799,0.870684,4
4002,38914,0.869828,5
4002,60890,0.867646,6
4002,5925,0.856569,7
4002,1988,0.851789,8
4002,53059,0.844768,9
4002,63347,0.843541,10
53996,68934,0.891556,1
53996,48128,0.889977,2
53996,2732,0.881117,3
53996,14361,0.871976,4
53996,28001,0.867404,5
53996,33528,0.848667,6
53996,46369,0.836883,7
53996,21439,0.829779,8
53996,8726,0.825655,9
53996,65293,0.824932,10
54017,58470,0.884214,1
54017,6625,0.880258,2
54017,63556,0.869346,3
54017,67666,0.863173,4
54017,12283,0.851342,5
54017,68988,0.838558,6
54017,68093,0.832597,7
54017,47448,0.831389,8
54017,21624,0.824982,9
54017,33797,0.811778,10
4022,8041,0.89328,1
4022,70520,0.836776,2
4022,14598,0.797367,3
4022,36553,0.796848,4
4022,40810,0.76858,5
4022,45220,0.759601,6
4022,48803,0.753259,7
4022,52305,0.741002,8
4022,28496,0.739579,9
4022,43213,0.73661,10
54060,8996,0.956753,1
54060,63375,0.85139,2
54060,12356,0.847664,3
54060,10094,0.845303,4
54060,37987,0.842102,5
54060,39677,0.831989,6
54060,10191,0.795186,7
54060,2891,0.786683,8
54060,33222,0.777574,9
54060,40930,0.773647,10
54066,34765,0.929846,1
54066,66553,0.899806,2
54066,62572,0.841975,3
54066,46494,0.838439,4
54066,19018,0.832964,5
54066,45586,0.828321,6
54066,17312,0.824027,7
54066,31156,0.822746,8
54066,40827,0.810108,9
54066,61805,0.803303,10
4078,40872,0.978264,1
4078,28122,0.943447,2
4078,48395,0.909414,3
4078,31937,0.903763,4
4078,1728,0.8869,5
4078,67267,0.848387,6
4078,4352,0.847018,7
4078,36559,0.843909,8
4078,11554,0.840239,9
4078,40837,0.837719,10
54087,62012,0.952791,1
54087,5831,0.928194,2
54087,11338,0.928133,3
54087,71278,0.919837,4
54087,55865,0.91355,5
54087,30627,0.912398,6
54087,42773,0.903435,7
54087,53315,0.881359,8
54087,38390,0.876016,9
54087,61020,0.87348,10
54113,15811,0.915909,1
54113,20298,0.865737,2
54113,61985,0.860788,3
54113,21488,0.854739,4
54113,32508,0.82577,5
54113,48802,0.82397,6
54113,6119,0.816329,7
54113,14653,0.810336,8
54113,61436,0.809748,9
54113,8584,0.806308,10
54129,55840,0.939083,1
54129,54193,0.896397,2
54129,4254,0.89452,3
54129,61875,0.893448,4
54129,48717,0.882975,5
54129,29369,0.881648,6
54129,21171,0.853728,7
54129,66328,0.81199,8
54129,42154,0.798655,9
54129,3017,0.776268,10
54142,6477,0.966154,1
54142,7727,0.953725,2
54142,44117,0.906688,3
54142,52592,0.892361,4
54142,17738,0.890778,5
54142,68883,0.859176,6
54142,71525,0.854431,7
54142,33251,0.847253,8
54142,25411,0.843018,9
54142,68393,0.826853,10
54152,36907,0.94362,1
54152,69213,0.939404,2
54152,8930,0.906994,3
54152,37882,0.896032,4
54152,70369,0.892039,5
54152,3710,0.889384,6
54152,48802,0.877766,7
54152,580,0.866475,8
54152,49365,0.865485,9
54152,22798,0.853859,10
54193,67401,0.933998,1
54193,66328,0.91409,2
54193,29369,0.898962,3
54193,54129,0.896397,4
54193,29442,0.877271,5
54193,14099,0.875005,6
54193,22609,0.874101,7
54193,5461,0.873263,8
54193,45478,0.872376,9
54193,67795,0.865109,10
54217,38882,0.959901,1
54217,5917,0.885538,2
54217,38256,0.854524,3
54217,35408,0.817754,4
54217,28292,0.812795,5
54217,70421,0.802147,6
54217,8423,0.796441,7
54217,65805,0.786258,8
54217,9370,0.78612,9
54217,54528,0.785406,10
54250,35141,0.889121,1
54250,53241,0.870703,2
54250,59577,0.856045,3
54250,44404,0.84527,4
54250,11825,0.843147,5
54250,14910,0.841208,6
54250,4335,0.834859,7
54250,67795,0.819184,8
54250,65647,0.808808,9
54250,19714,0.79739,10
54262,13086,0.926638,1
54262,27947,0.911058,2
54262,15440,0.905487,3
54262,2102,0.9017,4
54262,71278,0.874003,5
54262,50970,0.869077,6
54262,31937,0.84346,7
54262,23422,0.834161,8
54262,28521,0.818764,9
54262,70789,0.817337,10
54274,58846,0.892893,1
54274,51448,0.867584,2
54274,6862,0.862172,3
54274,44485,0.857248,4
54274,53667,0.846621,5
54274,64070,0.832173,6
54274,55899,0.832079,7
54274,18510,0.831866,8
54274,71307,0.816554,9
54274,58089,0.808221,10
54316,59995,0.944115,1
54316,33238,0.909612,2
54316,56535,0.905172,3
54316,30174,0.896205,4
54316,17930,0.883897,5
54316,28342,0.871631,6
54316,4352,0.867223,7
54316,50893,0.864893,8
54316,51603,0.861033,9
54316,66416,0.850108,10
19986,12921,0.902413,1
19986,36663,0.902189,2
19986,63213,0.898911,3
19986,53379,0.897633,4
19986,14679,0.897625,5
19986,70760,0.888612,6
19986,20435,0.882774,7
19986,22957,0.876462,8
19986,38281,0.86728,9
19986,65595,0.866669,10
20025,30500,0.90738,1
20025,57606,0.884624,2
20025,18059,0.881439,3
20025,67068,0.870036,4
20025,7195,0.861973,5
20025,41838,0.86044,6
20025,533,0.837429,7
20025,26528,0.832839,8
20025,7711,0.82888,9
20025,59686,0.827207,10
20028,60901,0.898881,1
20028,28048,0.868423,2
20028,47613,0.848239,3
20028,58693,0.845871,4
20028,18075,0.840932,5
20028,6393,0.839446,6
20028,36151,0.838929,7
20028,54767,0.837875,8
20028,12265,0.826089,9
20028,60307,0.819177,10
20081,22206,0.923105,1
20081,38390,0.904137,2
20081,24171,0.892055,3
20081,60325,0.880087,4
20081,43449,0.879467,5
20081,68393,0.877605,6
20081,11569,0.876924,7
20081,51284,0.875603,8
20081,28798,0.864359,9
20081,33522,0.863725,10
20121,21055,0.983866,1
20121,52870,0.946137,2
20121,18082,0.920127,3
20121,63542,0.911841,4
20121,20385,0.90226,5
20121,39272,0.901635,6
20121,19982,0.886119,7
20121,30886,0.882794,8
20121,5182,0.876656,9
20121,26740,0.861319,10
20144,68864,0.896635,1
20144,48674,0.883668,2
20144,52572,0.859348,3
20144,36659,0.847437,4
20144,70642,0.84128,5
20144,2692,0.835105,6
20144,51230,0.832849,7
20144,70102,0.825295,8
20144,12458,0.81736,9
20144,38373,0.812926,10
20189,69388,0.883761,1
20189,6352,0.87279,2
20189,38662,0.871743,3
20189,62348,0.858061,4
20189,52136,0.855623,5
20189,33126,0.842256,6
20189,34857,0.81957,7
20189,18059,0.819242,8
20189,23712,0.817169,9
20189,51761,0.80981,10
20226,19838,0.911591,1
20226,13937,0.879971,2
20226,31209,0.867729,3
20226,13890,0.862298,4
20226,65867,0.859621,5
20226,31949,0.848283,6
20226,4856,0.843892,7
20226,4697,0.843085,8
20226,1392,0.834734,9
20226,44041,0.832243,10
20262,2200,0.938446,1
20262,33780,0.89886,2
20262,70313,0.896092,3
20262,19131,0.895276,4
20262,30840,0.85663,5
20262,43189,0.855883,6
20262,21624,0.852934,7
20262,52004,0.845274,8
20262,48454,0.835831,9
20262,68988,0.822461,10
20263,28105,0.94677,1
20263,37195,0.92624,2
20263,8905,0.899486,3
20263,38664,0.896753,4
20263,48920,0.875062,5
20263,18075,0.863977,6
20263,62091,0.863797,7
20263,34329,0.863428,8
20263,57120,0.861615,9
20263,40855,0.845181,10
36306,52328,0.90261,1
36306,27306,0.888356,2
36306,11420,0.863209,3
36306,64581,0.841186,4
36306,3600,0.839064,5
36306,23850,0.821547,6
36306,19783,0.784983,7
36306,6264,0.778137,8
36306,25723,0.773885,9
36306,14465,0.77273,10
36347,63491,0.874954,1
36347,35335,0.85407,2
36347,36659,0.839654,3
36347,14479,0.832811,4
36347,49935,0.828535,5
36347,16004,0.825703,6
36347,2558,0.823098,7
36347,66152,0.816469,8
36347,170,0.809562,9
36347,58600,0.808322,10
36450,10132,0.868642,1
36450,57274,0.859647,2
36450,30980,0.857637,3
36450,32031,0.851198,4
36450,493,0.851157,5
36450,28299,0.849005,6
36450,54817,0.848421,7
36450,59444,0.827627,8
36450,15853,0.825188,9
36450,25388,0.810034,10
20298,8584,0.948158,1
20298,14653,0.881106,2
20298,18506,0.874546,3
20298,54113,0.865737,4
20298,15811,0.862934,5
20298,61352,0.855569,6
20298,16302,0.85139,7
20298,47999,0.837833,8
20298,788,0.836722,9
20298,12563,0.836359,10
36495,21691,0.858967,1
36495,60072,0.852713,2
36495,5002,0.838017,3
36495,1122,0.821072,4
36495,13877,0.818699,5
36495,4188,0.816592,6
36495,6375,0.796943,7
36495,41258,0.790385,8
36495,35601,0.784595,9
36495,5917,0.765535,10
36527,16389,0.919315,1
36527,62815,0.910105,2
36527,1174,0.889941,3
36527,43501,0.888895,4
36527,9411,0.8716,5
36527,42054,0.869545,6
36527,11457,0.869133,7
36527,13230,0.864486,8
36527,20554,0.848245,9
36527,30049,0.843547,10
36538,57696,0.886883,1
36538,38875,0.878044,2
36538,5240,0.871964,3
36538,17463,0.870937,4
36538,35703,0.856592,5
36538,55899,0.855194,6
36538,58846,0.852742,7
36538,59401,0.839782,8
36538,18510,0.838543,9
36538,51832,0.836364,10
20348,67010,0.895117,1
20348,55935,0.883531,2
20348,15157,0.883434,3
20348,13694,0.873768,4
20348,10200,0.86786,5
20348,33171,0.857648,6
20348,33866,0.857474,7
20348,13029,0.84156,8
20348,64854,0.833828,9
20348,14222,0.827071,10
20385,11825,0.959784,1
20385,19714,0.930312,2
20385,26740,0.920227,3
20385,21055,0.912072,4
20385,63542,0.909728,5
20385,71037,0.907995,6
20385,19982,0.906671,7
20385,20121,0.90226,8
20385,19575,0.883777,9
20385,30547,0.87807,10
36548,18797,0.921216,1
36548,62042,0.897945,2
36548,16485,0.89258,3
36548,37857,0.880545,4
36548,60958,0.873752,5
36548,70062,0.857997,6
36548,52678,0.857815,7
36548,39904,0.849653,8
36548,28299,0.848622,9
36548,14946,0.845588,10
36553,41859,0.890214,1
36553,56345,0.871413,2
36553,65867,0.833424,3
36553,2904,0.831965,4
36553,44157,0.825242,5
36553,26138,0.822097,6
36553,69504,0.813515,7
36553,20226,0.807961,8
36553,67042,0.805699,9
36553,14598,0.7977,10
20391,53192,0.878972,1
20391,24695,0.824489,2
20391,62348,0.816428,3
20391,8787,0.813015,4
20391,47179,0.80097,5
20391,32357,0.790565,6
20391,62323,0.783784,7
20391,10639,0.781087,8
20391,51761,0.772381,9
20391,17755,0.768998,10
36558,20832,0.90513,1
36558,66190,0.901834,2
36558,24171,0.897728,3
36558,16664,0.887286,4
36558,63873,0.884822,5
36558,11898,0.878062,6
36558,21488,0.873369,7
36558,29680,0.86121,8
36558,33251,0.860276,9
36558,20081,0.853097,10
20409,24104,0.953287,1
20409,71291,0.943308,2
20409,22616,0.933877,3
20409,39272,0.932613,4
20409,63872,0.930509,5
20409,38854,0.923389,6
20409,30547,0.923046,7
20409,41154,0.908048,8
20409,43397,0.898086,9
20409,1510,0.893336,10
20435,63213,0.894381,1
20435,19986,0.882774,2
20435,3868,0.875014,3
20435,59999,0.874765,4
20435,63347,0.868752,5
20435,25913,0.866205,6
20435,53379,0.856311,7
20435,70287,0.849228,8
20435,70760,0.848624,9
20435,36663,0.848122,10
20438,14531,0.928937,1
20438,18600,0.911211,2
20438,63725,0.897165,3
20438,50160,0.895276,4
20438,13014,0.889065,5
20438,18295,0.88802,6
20438,23712,0.880657,7
20438,14578,0.879364,8
20438,19587,0.853587,9
20438,31949,0.843804,10
36559,18206,0.950168,1
36559,55414,0.947674,2
36559,32508,0.923971,3
36559,52707,0.905416,4
36559,15811,0.892055,5
36559,40872,0.879936,6
36559,16664,0.865064,7
36559,32512,0.853361,8
36559,1728,0.849597,9
36559,42908,0.846176,10
36600,2732,0.939804,1
36600,24240,0.858178,2
36600,61875,0.842754,3
36600,31375,0.837618,4
36600,23318,0.830638,5
36600,47719,0.815111,6
36600,48128,0.799546,7
36600,17461,0.793217,8
36600,8194,0.788649,9
36600,33528,0.785378,10
36619,70188,0.91541,1
36619,1164,0.875179,2
36619,71323,0.86962,3
36619,4912,0.867119,4
36619,57475,0.86497,5
36619,64423,0.859099,6
36619,24132,0.857197,7
36619,33880,0.850646,8
36619,53565,0.847896,9
36619,18678,0.84466,10
20492,16574,0.922566,1
20492,43527,0.885248,2
20492,26692,0.866043,3
20492,57620,0.847119,4
20492,37713,0.821947,5
20492,3527,0.816823,6
20492,33579,0.811692,7
20492,48919,0.806852,8
20492,50607,0.80491,9
20492,28384,0.802359,10
36632,29948,0.923708,1
36632,15061,0.916917,2
36632,4146,0.907371,3
36632,33139,0.890565,4
36632,33843,0.880477,5
36632,14454,0.879163,6
36632,21712,0.878432,7
36632,46655,0.876699,8
36632,47448,0.864585,9
36632,54730,0.849901,10
20531,32299,0.90898,1
20531,19164,0.856712,2
20531,18015,0.787583,3
20531,10125,0.767835,4
20531,18293,0.762555,5
20531,29508,0.75604,6
20531,13222,0.754825,7
20531,58203,0.752884,8
20531,7743,0.751537,9
20531,71483,0.741552,10
20554,56281,0.942277,1
20554,16389,0.931886,2
20554,9411,0.902512,3
20554,39272,0.892106,4
20554,5459,0.889203,5
20554,13916,0.88481,6
20554,20409,0.881498,7
20554,22616,0.855118,8
20554,36527,0.848245,9
20554,1174,0.844551,10
36655,34334,0.910545,1
36655,43797,0.872504,2
36655,27648,0.851024,3
36655,43603,0.83356,4
36655,63873,0.827237,5
36655,22278,0.822007,6
36655,64070,0.8154,7
36655,66164,0.809627,8
36655,49361,0.80592,9
36655,26136,0.800308,10
20591,3304,0.881754,1
20591,52004,0.875562,2
20591,16168,0.869073,3
20591,41573,0.844325,4
20591,59299,0.844323,5
20591,14421,0.829466,6
20591,43189,0.814631,7
20591,22125,0.813785,8
20591,11937,0.805625,9
20591,68046,0.800841,10
36659,70642,0.92243,1
36659,70560,0.900406,2
36659,35622,0.852706,3
36659,58600,0.852407,4
36659,20144,0.847437,5
36659,63491,0.843527,6
36659,24592,0.841067,7
36659,36347,0.839654,8
36659,42888,0.837045,9
36659,47438,0.833491,10
36663,70287,0.926038,1
36663,12921,0.918759,2
36663,22957,0.906385,3
36663,19986,0.902189,4
36663,20758,0.875079,5
36663,14679,0.868421,6
36663,53379,0.866441,7
36663,127,0.855668,8
36663,19909,0.852172,9
36663,20435,0.848122,10
20606,57928,0.975727,1
20606,37098,0.932322,2
20606,62319,0.896081,3
20606,31813,0.893077,4
20606,11515,0.88353,5
20606,65174,0.864105,6
20606,42411,0.853197,7
20606,6082,0.851301,8
20606,65403,0.84527,9
20606,11220,0.838042,10
20699,59889,0.9166,1
20699,55935,0.90963,2
20699,49265,0.873898,3
20699,9470,0.857661,4
20699,23260,0.856976,5
20699,26154,0.844911,6
20699,54376,0.800932,7
20699,13029,0.79718,8
20699,13694,0.796572,9
20699,34906,0.792491,10
36688,42908,0.936409,1
36688,30972,0.934542,2
36688,56147,0.932364,3
36688,8699,0.922949,4
36688,15811,0.868656,5
36688,49365,0.866728,6
36688,57782,0.862814,7
36688,55414,0.85028,8
36688,18896,0.849499,9
36688,33764,0.845411,10
36719,26528,0.903407,1
36719,71055,0.851592,2
36719,18161,0.83336,3
36719,47711,0.829045,4
36719,56669,0.806007,5
36719,62133,0.796356,6
36719,17999,0.792632,7
36719,66022,0.791462,8
36719,35886,0.790904,9
36719,38726,0.782677,10
36743,15846,0.922324,1
36743,8621,0.913116,2
36743,7587,0.843531,3
36743,3304,0.841454,4
36743,2801,0.825979,5
36743,31175,0.816512,6
36743,8517,0.789804,7
36743,1860,0.774971,8
36743,47448,0.769769,9
36743,21523,0.75022,10
20709,13914,0.907488,1
20709,66406,0.848247,2
20709,10479,0.824584,3
20709,937,0.807737,4
20709,1198,0.801812,5
20709,19923,0.797221,6
20709,43700,0.796266,7
20709,35211,0.789773,8
20709,41726,0.787202,9
20709,26487,0.780584,10
36784,23260,0.954232,1
36784,26624,0.922587,2
36784,70299,0.912983,3
36784,5002,0.875504,4
36784,60072,0.863055,5
36784,58895,0.844782,6
36784,71107,0.816305,7
36784,71534,0.786987,8
36784,1117,0.780693,9
36784,39985,0.779956,10
36802,23753,0.888536,1
36802,27662,0.882415,2
36802,11569,0.880808,3
36802,61985,0.867374,4
36802,29508,0.862493,5
36802,47002,0.856411,6
36802,18293,0.851955,7
36802,2204,0.850005,8
36802,6550,0.848474,9
36802,35461,0.841432,10
20734,49383,0.95994,1
20734,60891,0.881916,2
20734,56915,0.880719,3
20734,14029,0.876934,4
20734,19475,0.859655,5
20734,34329,0.859044,6
20734,71323,0.832219,7
20734,20263,0.825,8
20734,24668,0.816731,9
20734,30950,0.80928,10
20758,23473,0.950169,1
20758,19899,0.948172,2
20758,35785,0.894247,3
20758,17813,0.891688,4
20758,52427,0.885009,5
20758,36663,0.875079,6
20758,13056,0.868033,7
20758,127,0.858338,8
20758,16949,0.856066,9
20758,59750,0.853751,10
20812,35223,0.912394,1
20812,6393,0.912371,2
20812,47613,0.906223,3
20812,64294,0.874128,4
20812,54767,0.864374,5
20812,41027,0.849628,6
20812,36294,0.837998,7
20812,55468,0.829624,8
20812,10936,0.789319,9
20812,24517,0.780355,10
36803,38765,0.920695,1
36803,59401,0.902292,2
36803,25388,0.88545,3
36803,41740,0.847322,4
36803,39935,0.843384,5
36803,38875,0.829845,6
36803,2477,0.823326,7
36803,21237,0.809173,8
36803,13397,0.805045,9
36803,12866,0.795467,10
36907,69213,0.949232,1
36907,54152,0.94362,2
36907,3710,0.900643,3
36907,49365,0.869843,4
36907,15178,0.855558,5
36907,7248,0.826539,6
36907,46272,0.823518,7
36907,52510,0.815538,8
36907,70525,0.807533,9
36907,48802,0.804465,10
36931,36937,0.899941,1
36931,13815,0.891352,2
36931,19520,0.890126,3
36931,50156,0.871636,4
36931,10905,0.866012,5
36931,34157,0.832317,6
36931,13614,0.825337,7
36931,40136,0.821327,8
36931,1713,0.808846,9
36931,23388,0.804362,10
36937,13815,0.943535,1
36937,36931,0.899941,2
36937,19520,0.886404,3
36937,50156,0.878143,4
36937,7711,0.828512,5
36937,61400,0.802498,6
36937,67068,0.787022,7
36937,10905,0.777753,8
36937,56959,0.773866,9
36937,40703,0.767116,10
20832,53849,0.92121,1
20832,1510,0.920662,2
20832,36558,0.90513,3
20832,56091,0.900351,4
20832,63873,0.893164,5
20832,71291,0.884931,6
20832,38854,0.882738,7
20832,21055,0.880012,8
20832,32195,0.877107,9
20832,27648,0.862251,10
20897,29947,0.868587,1
20897,52180,0.846945,2
20897,21947,0.818176,3
20897,57380,0.813176,4
20897,29061,0.801226,5
20897,48919,0.786697,6
20897,6385,0.782224,7
20897,58709,0.773938,8
20897,14171,0.757525,9
20897,61878,0.754474,10
20938,62055,0.925193,1
20938,4728,0.917298,2
20938,8619,0.904821,3
20938,12621,0.900025,4
20938,52298,0.897199,5
20938,66063,0.87082,6
20938,55560,0.850567,7
20938,39935,0.838668,8
20938,12760,0.825892,9
20938,2612,0.824951,10
36969,21699,0.917067,1
36969,16850,0.910281,2
36969,28048,0.87531,3
36969,57120,0.874827,4
36969,69891,0.864471,5
36969,46762,0.851006,6
36969,1860,0.844601,7
36969,38664,0.838716,8
36969,38093,0.837657,9
36969,33477,0.816333,10
37001,57606,0.907872,1
37001,32293,0.887555,2
37001,10936,0.877268,3
37001,16485,0.872569,4
37001,66527,0.827738,5
37001,45129,0.785896,6
37001,6352,0.774461,7
37001,59182,0.773989,8
37001,19546,0.773778,9
37001,35223,0.771674,10
37025,45050,0.941045,1
37025,1632,0.939498,2
37025,383,0.924316,3
37025,25412,0.914085,4
37025,14246,0.911848,5
37025,58001,0.885552,6
37025,10844,0.87453,7
37025,69625,0.866334,8
37025,56915,0.864668,9
37025,59078,0.862455,10
37037,34740,0.929753,1
37037,46116,0.927115,2
37037,61381,0.91674,3
37037,43353,0.902889,4
37037,35141,0.895013,5
37037,52510,0.874296,6
37037,16587,0.858004,7
37037,44495,0.849243,8
37037,51499,0.843937,9
37037,44404,0.840636,10
37098,57928,0.954475,1
37098,20606,0.932322,2
37098,65403,0.917796,3
37098,65174,0.893672,4
37098,30274,0.88731,5
37098,55841,0.881867,6
37098,6323,0.8809,7
37098,8642,0.869385,8
37098,3174,0.861072,9
37098,10181,0.847886,10
37195,41838,0.960788,1
37195,28105,0.946987,2
37195,20263,0.92624,3
37195,57120,0.924103,4
37195,34329,0.901631,5
37195,18059,0.885667,6
37195,31682,0.873239,7
37195,33477,0.840309,8
37195,38664,0.839352,9
37195,55468,0.839238,10
37216,67901,0.933181,1
37216,69043,0.872064,2
37216,65403,0.864958,3
37216,27743,0.835211,4
37216,38396,0.833622,5
37216,37899,0.829808,6
37216,33052,0.82157,7
37216,39262,0.812345,8
37216,52882,0.805782,9
37216,37098,0.795847,10
37217,14498,0.938838,1
37217,61879,0.920622,2
37217,2706,0.910868,3
37217,13376,0.904056,4
37217,59894,0.879165,5
37217,2136,0.87184,6
37217,24014,0.867979,7
37217,31221,0.866767,8
37217,67325,0.855026,9
37217,11114,0.848123,10
37225,60002,0.9743,1
37225,45286,0.900548,2
37225,63594,0.898551,3
37225,18256,0.895918,4
37225,41103,0.880315,5
37225,58842,0.874461,6
37225,28199,0.866207,7
37225,70742,0.865439,8
37225,53558,0.847862,9
37225,7815,0.838176,10
37321,11577,0.876207,1
37321,22961,0.835429,2
37321,66457,0.808918,3
37321,42688,0.802275,4
37321,65500,0.780722,5
37321,28842,0.761746,6
37321,61878,0.760552,7
37321,36063,0.751852,8
37321,32831,0.750936,9
37321,17909,0.743061,10
37419,66745,0.956156,1
37419,56124,0.914025,2
37419,28039,0.904899,3
37419,59499,0.898812,4
37419,50846,0.884,5
37419,41688,0.876761,6
37419,66207,0.872789,7
37419,40719,0.871175,8
37419,51336,0.871029,9
37419,67920,0.867929,10
37528,26920,0.863216,1
37528,7711,0.84911,2
37528,26738,0.848787,3
37528,34687,0.83814,4
37528,56959,0.833637,5
37528,33577,0.821735,6
37528,8740,0.817289,7
37528,69875,0.815907,8
37528,27112,0.815367,9
37528,2842,0.813352,10
4087,21668,0.924124,1
4087,44297,0.917604,2
4087,33202,0.867707,3
4087,49270,0.866077,4
4087,51218,0.863956,5
4087,28581,0.863116,6
4087,68912,0.86099,7
4087,51086,0.852872,8
4087,1915,0.838752,9
4087,25712,0.837955,10
4146,14454,0.914146,1
4146,36632,0.907371,2
4146,57022,0.904879,3
4146,47448,0.887003,4
4146,33843,0.885264,5
4146,54730,0.873824,6
4146,12051,0.863294,7
4146,18673,0.852858,8
4146,21712,0.848443,9
4146,13614,0.840452,10
4188,7743,0.914282,1
4188,53667,0.846901,2
4188,51448,0.842594,3
4188,13877,0.840952,4
4188,42490,0.819585,5
4188,36495,0.816592,6
4188,9475,0.814489,7
4188,58089,0.812773,8
4188,21691,0.812397,9
4188,51527,0.810964,10
4198,19668,0.923335,1
4198,32308,0.880169,2
4198,13029,0.872827,3
4198,5925,0.842345,4
4198,48326,0.807128,5
4198,267,0.801459,6
4198,59557,0.794175,7
4198,53022,0.788612,8
4198,57420,0.777552,9
4198,70816,0.760753,10
4254,25197,0.903707,1
4254,54129,0.89452,2
